Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Premier 5.0+,Pool A,4,Single game,Rogue,Boat Carriers,Rogue,21,14,,,,,Thomas Hamilton,Ryan Marino,,Brayden Latham,Matthew Burrows,
Pool Play,Premier 5.0+,Pool A,4,Single game,Bad Combo,TRP Mermaid Sparkle,Bad Combo,21,16,,,,,Rahul Murthy,Will Picone,,Christian Bennett,Noah Luskus,
Pool Play,Premier 5.0+,Pool B,4,Single game,Assistive Touch,MIDDS,MIDDS,16,21,,,,,Buddy Hammon,Clark Marshall,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool B,4,Single game,Insystem,Bot House,Bot House,20,22,,,,,Etienne Cote,Blake Bosak,Blake Bosak,Owen Lippman,West Peterson,
Pool Play,Premier 5.0+,Pool C,4,Single game,TRP Spotless,Profit Boost,Profit Boost,20,22,,,,,Joe Bondi,Ryan Gross,,Kieran Rose,Justin Shaytar,
Pool Play,Premier 5.0+,Pool C,4,Single game,GFD Grass Fed,Hilltop,GFD Grass Fed,21,18,,,,,Matthew Cole,Grant Klapwijk,,Max Model,Cole Model,
Pool Play,Premier 5.0+,Pool D,4,Single game,Judgment Day,Coastal Beans,Judgment Day,21,14,,,,,fredric hinkle,Gabriel Finocchi,,Brendan Ferreira,Coleman Epperson's,
Pool Play,Premier 5.0+,Pool D,4,Single game,GFD Critical Hit,Tube Steaks,GFD Critical Hit,21,15,,,,,Justin Barr,Vincent Mathieu,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool E,4,Single game,CRO Fall Damage,Wilson/U’Wren,CRO Fall Damage,21,16,,,,,Tyler Babin,Chris Brown,,Jacob U'Wren,Eleazar Wilson,
Pool Play,Premier 5.0+,Pool E,4,Single game,GFD Rowgah,CRO backdoor?,CRO backdoor?,10,21,,,,,Brandon Arledge,David Gonzales,,Leonardo Tullo,Joshua Hachey,
Pool Play,Premier 5.0+,Pool F,4,Single game,GFD Wishy Washy,The Friend Bros,GFD Wishy Washy,21,15,,,,,Cole Maddox,Kyle Ackermann,,Josiah Friend,Judah Friend,
Pool Play,Premier 5.0+,Pool F,4,Single game,No Pressure,Super Awesome Spikers,No Pressure,21,13,,,,,Josh Hutko,Alex Newton,,Chris Kaptur,Max Fiebelkorn,
Pool Play,Premier 5.0+,Pool G,4,Single game,GFD Evasive Maneuvers,"BoilerBirds ",GFD Evasive Maneuvers,21,11,,,,,Michael Barkman,Jenson Miller,,Jack Bush,Colin Hobart,
Pool Play,Premier 5.0+,Pool G,4,Single game,PBR Dap & Snap,bang,PBR Dap & Snap,22,20,,,,,Jacob Arzaga,A.j. Martin,,Micah Bouman,Grayson M  Wills,
Pool Play,Premier 5.0+,Pool H,4,Single game,Autonomous,GFD MUNCHERS,Autonomous,21,13,,,,,Tyler Fernandez,Chase Meyer,,Brad Yates,Arjun Dhankani,
Pool Play,Premier 5.0+,Pool H,4,Single game,Defected,Clark/Porter,Defected,21,19,,,,,Calyn Kir,Reilly Paquette,,Adam Porter,Bradley Clark,
Pool Play,Premier 5.0+,Pool I,4,Single game,mexican food,Tossup,mexican food,23,21,,,,,Paq Clifford,Owen  Bass,,Brendan Reesor,Dylan Mark,
Pool Play,Premier 5.0+,Pool I,4,Single game,We Move,GFD Italian Buffet,We Move,21,15,,,,,Nate Wilson,Clifford Amadeo LeVeque,,Tim Lacagnina,Joseph Caligiuri,
Pool Play,Premier 5.0+,Pool J,4,Single game,Glizzy Gladiators,JJ Dr. Jackal and Mr. Fried,Glizzy Gladiators,21,8,,,,,Jacob Summers,Polk Denmark,,James Ledbetter,Grant Marshall,
Pool Play,Premier 5.0+,Pool J,4,Single game,TBD,Highly Flammable ⚠️,TBD,21,18,,,,,Sean Brown,David Rowlands,,Drew Ryder,Frederik Theunis,
Pool Play,Premier 5.0+,Pool K,4,Single game,Bergman/Wilkins,upstairs don’t want it,Bergman/Wilkins,21,16,,,,,Chris Wilkins,Neal Bergman,,Max Huang,Zach Bender,
Pool Play,Premier 5.0+,Pool K,4,Single game,Risky Business,Donner & Blitzen,Risky Business,21,13,,,,,Justin Kehoe,Kyle Fowler,,Liam Sherron,James Richmond,
Pool Play,Premier 5.0+,Pool L,4,Single game,GFD Shorter & Taller,W(ee)NYR Dawgs,GFD Shorter & Taller,21,11,,,,,Andrew Sullivan,Caleb Shorter,,Isaac Staats,Stephen Sweeney,
Pool Play,Premier 5.0+,Pool L,4,Single game,PBR Sleepy in Seattle,GFD Cleveland Cowboys,PBR Sleepy in Seattle,21,18,,,,,Brian Perlson,Michael Capobianco,,Daniel Patten,Levi Rogers,
Pool Play,Premier 5.0+,Pool M,4,Single game,Jersey Boyz,moist,moist,20,22,,,,,Corey Weiss,Matt Spolarich,,Tyler Cisek,PJ Showalter,
Pool Play,Premier 5.0+,Pool M,4,Single game,Glitch,GFD Undeterred,Glitch,21,15,,,,,Luke Nickel,Cody Dryer,,Ruben Zapata,Rob's Traveler,
Pool Play,Premier 5.0+,Pool N,4,Single game,Project Roundnet,GFD Pecan Pralines,Project Roundnet,21,17,,,,,Josh Esposo,Samuel Corey,,Jack W,Aleks Essen,
Pool Play,Premier 5.0+,Pool N,4,Single game,❤️ For Dolores ✝️,Hart/Garcea,Hart/Garcea,19,21,,,,,Connor Prelich,kevin um,,Adrian Garcea,Jack Hart,
Pool Play,Premier 5.0+,Pool O,4,Single game,GFD Breakfast Balls,CRO Jungle Juice,GFD Breakfast Balls,21,14,,,,,Rendall Weaver,Henry Pilliod,,Kyle Jeung,Nathan Goh,
Pool Play,Premier 5.0+,Pool O,4,Single game,Limitless Faith,CRO 7s Coming,CRO 7s Coming,17,21,,,,,Andrew Raber,Ethan Domster,,Nicholas Puopolo,Eric Reinke,
Pool Play,Premier 5.0+,Pool P,4,Single game,Sparky Sparky Boom Men,Muscle Daddies  💪🏽,Sparky Sparky Boom Men,21,19,,,,,Sunny Gu,Connor Nelson,,Colin TOLENTINO,Jared Ang,
Pool Play,Premier 5.0+,Pool P,4,Single game,American Spikers League,Kenough,Kenough,10,21,,,,,Kaleb Wagner,Alex Hart (ASL),,Tommy Drake,Dennis Wei,
Pool Play,Premier 5.0+,Pool A,5,Single game,Rogue,TRP Mermaid Sparkle,Rogue,21,14,,,,,Thomas Hamilton,Ryan Marino,,Christian Bennett,Noah Luskus,
Pool Play,Premier 5.0+,Pool A,5,Single game,Bad Combo,Boat Carriers,Bad Combo,21,18,,,,,Rahul Murthy,Will Picone,,Brayden Latham,Matthew Burrows,
Pool Play,Premier 5.0+,Pool B,5,Single game,Assistive Touch,Bot House,Bot House,16,21,,,,,Buddy Hammon,Clark Marshall,,Owen Lippman,West Peterson,
Pool Play,Premier 5.0+,Pool B,5,Single game,Insystem,MIDDS,Insystem,21,13,,,,,Etienne Cote,Blake Bosak,Blake Bosak,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool C,5,Single game,TRP Spotless,Hilltop,TRP Spotless,23,21,,,,,Joe Bondi,Ryan Gross,,Max Model,Cole Model,
Pool Play,Premier 5.0+,Pool C,5,Single game,GFD Grass Fed,Profit Boost,GFD Grass Fed,21,19,,,,,Matthew Cole,Grant Klapwijk,,Kieran Rose,Justin Shaytar,
Pool Play,Premier 5.0+,Pool D,5,Single game,Judgment Day,Tube Steaks,Judgment Day,21,15,,,,,fredric hinkle,Gabriel Finocchi,,Skyler Sebring,Emerson Dean,
Pool Play,Premier 5.0+,Pool D,5,Single game,GFD Critical Hit,Coastal Beans,GFD Critical Hit,23,21,,,,,Justin Barr,Vincent Mathieu,,Brendan Ferreira,Coleman Epperson's,
Pool Play,Premier 5.0+,Pool E,5,Single game,CRO Fall Damage,CRO backdoor?,CRO Fall Damage,21,19,,,,,Tyler Babin,Chris Brown,,Leonardo Tullo,Joshua Hachey,
Pool Play,Premier 5.0+,Pool E,5,Single game,GFD Rowgah,Wilson/U’Wren,GFD Rowgah,21,17,,,,,Brandon Arledge,David Gonzales,,Jacob U'Wren,Eleazar Wilson,
Pool Play,Premier 5.0+,Pool F,5,Single game,GFD Wishy Washy,Super Awesome Spikers,GFD Wishy Washy,22,20,,,,,Cole Maddox,Kyle Ackermann,,Chris Kaptur,Max Fiebelkorn,
Pool Play,Premier 5.0+,Pool F,5,Single game,No Pressure,The Friend Bros,No Pressure,21,10,,,,,Josh Hutko,Alex Newton,,Josiah Friend,Judah Friend,
Pool Play,Premier 5.0+,Pool G,5,Single game,GFD Evasive Maneuvers,bang,GFD Evasive Maneuvers,24,22,,,,,Michael Barkman,Jenson Miller,,Micah Bouman,Grayson M  Wills,
Pool Play,Premier 5.0+,Pool G,5,Single game,PBR Dap & Snap,"BoilerBirds ",PBR Dap & Snap,21,13,,,,,Jacob Arzaga,A.j. Martin,,Jack Bush,Colin Hobart,
Pool Play,Premier 5.0+,Pool H,5,Single game,Autonomous,Clark/Porter,Autonomous,21,17,,,,,Tyler Fernandez,Chase Meyer,,Adam Porter,Bradley Clark,
Pool Play,Premier 5.0+,Pool H,5,Single game,Defected,GFD MUNCHERS,Defected,21,18,,,,,Calyn Kir,Reilly Paquette,,Brad Yates,Arjun Dhankani,
Pool Play,Premier 5.0+,Pool I,5,Single game,mexican food,GFD Italian Buffet,mexican food,21,11,,,,,Paq Clifford,Owen  Bass,,Tim Lacagnina,Joseph Caligiuri,
Pool Play,Premier 5.0+,Pool I,5,Single game,We Move,Tossup,We Move,21,14,,,,,Nate Wilson,Clifford Amadeo LeVeque,,Brendan Reesor,Dylan Mark,
Pool Play,Premier 5.0+,Pool J,5,Single game,Glizzy Gladiators,Highly Flammable ⚠️,Glizzy Gladiators,21,18,,,,,Jacob Summers,Polk Denmark,,Drew Ryder,Frederik Theunis,
Pool Play,Premier 5.0+,Pool J,5,Single game,TBD,JJ Dr. Jackal and Mr. Fried,TBD,21,13,,,,,Sean Brown,David Rowlands,,James Ledbetter,Grant Marshall,
Pool Play,Premier 5.0+,Pool K,5,Single game,Bergman/Wilkins,Donner & Blitzen,Bergman/Wilkins,21,15,,,,,Chris Wilkins,Neal Bergman,,Liam Sherron,James Richmond,
Pool Play,Premier 5.0+,Pool K,5,Single game,Risky Business,upstairs don’t want it,Risky Business,21,14,,,,,Justin Kehoe,Kyle Fowler,,Max Huang,Zach Bender,
Pool Play,Premier 5.0+,Pool L,5,Single game,GFD Shorter & Taller,GFD Cleveland Cowboys,GFD Shorter & Taller,21,16,,,,,Andrew Sullivan,Caleb Shorter,,Daniel Patten,Levi Rogers,
Pool Play,Premier 5.0+,Pool L,5,Single game,PBR Sleepy in Seattle,W(ee)NYR Dawgs,PBR Sleepy in Seattle,21,14,,,,,Brian Perlson,Michael Capobianco,,Isaac Staats,Stephen Sweeney,
Pool Play,Premier 5.0+,Pool M,5,Single game,Jersey Boyz,GFD Undeterred,Jersey Boyz,21,19,,,,,Corey Weiss,Matt Spolarich,,Ruben Zapata,Rob's Traveler,
Pool Play,Premier 5.0+,Pool M,5,Single game,Glitch,moist,moist,14,21,,,,,Luke Nickel,Cody Dryer,,Tyler Cisek,PJ Showalter,
Pool Play,Premier 5.0+,Pool N,5,Single game,Project Roundnet,Hart/Garcea,Project Roundnet,21,19,,,,,Josh Esposo,Samuel Corey,,Adrian Garcea,Jack Hart,
Pool Play,Premier 5.0+,Pool N,5,Single game,❤️ For Dolores ✝️,GFD Pecan Pralines,❤️ For Dolores ✝️,21,15,,,,,Connor Prelich,kevin um,,Jack W,Aleks Essen,
Pool Play,Premier 5.0+,Pool O,5,Single game,GFD Breakfast Balls,CRO 7s Coming,CRO 7s Coming,22,24,,,,,Rendall Weaver,Henry Pilliod,,Nicholas Puopolo,Eric Reinke,
Pool Play,Premier 5.0+,Pool O,5,Single game,Limitless Faith,CRO Jungle Juice,Limitless Faith,21,11,,,,,Andrew Raber,Ethan Domster,,Kyle Jeung,Nathan Goh,
Pool Play,Premier 5.0+,Pool P,5,Single game,Sparky Sparky Boom Men,Kenough,Sparky Sparky Boom Men,21,13,,,,,Sunny Gu,Connor Nelson,,Tommy Drake,Dennis Wei,
Pool Play,Premier 5.0+,Pool P,5,Single game,American Spikers League,Muscle Daddies  💪🏽,Muscle Daddies  💪🏽,19,21,,,,,Kaleb Wagner,Alex Hart (ASL),,Colin TOLENTINO,Jared Ang,
Pool Play,Premier 5.0+,Pool A,6,Single game,Rogue,Bad Combo,Bad Combo,18,21,,,,,Thomas Hamilton,Ryan Marino,,Rahul Murthy,Will Picone,
Pool Play,Premier 5.0+,Pool A,6,Single game,TRP Mermaid Sparkle,Boat Carriers,TRP Mermaid Sparkle,21,6,,,,,Christian Bennett,Noah Luskus,,Brayden Latham,Matthew Burrows,
Pool Play,Premier 5.0+,Pool B,6,Single game,Assistive Touch,Insystem,Insystem,16,21,,,,,Buddy Hammon,Clark Marshall,,Etienne Cote,Blake Bosak,Blake Bosak
Pool Play,Premier 5.0+,Pool B,6,Single game,Bot House,MIDDS,Bot House,21,17,,,,,Owen Lippman,West Peterson,,Dawson Morgan,Caleb Cummings,
Pool Play,Premier 5.0+,Pool C,6,Single game,TRP Spotless,GFD Grass Fed,GFD Grass Fed,15,21,,,,,Joe Bondi,Ryan Gross,,Matthew Cole,Grant Klapwijk,
Pool Play,Premier 5.0+,Pool C,6,Single game,Hilltop,Profit Boost,Profit Boost,17,21,,,,,Max Model,Cole Model,,Kieran Rose,Justin Shaytar,
Pool Play,Premier 5.0+,Pool D,6,Single game,Judgment Day,GFD Critical Hit,Judgment Day,21,15,,,,,fredric hinkle,Gabriel Finocchi,,Justin Barr,Vincent Mathieu,
Pool Play,Premier 5.0+,Pool D,6,Single game,Tube Steaks,Coastal Beans,Tube Steaks,21,12,,,,,Skyler Sebring,Emerson Dean,,Brendan Ferreira,Coleman Epperson's,
Pool Play,Premier 5.0+,Pool E,6,Single game,CRO Fall Damage,GFD Rowgah,CRO Fall Damage,21,19,,,,,Tyler Babin,Chris Brown,,Brandon Arledge,David Gonzales,
Pool Play,Premier 5.0+,Pool E,6,Single game,CRO backdoor?,Wilson/U’Wren,CRO backdoor?,25,24,,,,,Leonardo Tullo,Joshua Hachey,,Jacob U'Wren,Eleazar Wilson,
Pool Play,Premier 5.0+,Pool F,6,Single game,GFD Wishy Washy,No Pressure,No Pressure,18,21,,,,,Cole Maddox,Kyle Ackermann,,Josh Hutko,Alex Newton,
Pool Play,Premier 5.0+,Pool F,6,Single game,Super Awesome Spikers,The Friend Bros,Super Awesome Spikers,21,16,,,,,Chris Kaptur,Max Fiebelkorn,,Josiah Friend,Judah Friend,
Pool Play,Premier 5.0+,Pool G,6,Single game,GFD Evasive Maneuvers,PBR Dap & Snap,GFD Evasive Maneuvers,21,17,,,,,Michael Barkman,Jenson Miller,,Jacob Arzaga,A.j. Martin,
Pool Play,Premier 5.0+,Pool G,6,Single game,bang,"BoilerBirds ",bang,21,14,,,,,Micah Bouman,Grayson M  Wills,,Jack Bush,Colin Hobart,
Pool Play,Premier 5.0+,Pool H,6,Single game,Autonomous,Defected,Autonomous,21,18,,,,,Tyler Fernandez,Chase Meyer,,Calyn Kir,Reilly Paquette,
Pool Play,Premier 5.0+,Pool H,6,Single game,Clark/Porter,GFD MUNCHERS,Clark/Porter,21,17,,,,,Adam Porter,Bradley Clark,,Brad Yates,Arjun Dhankani,
Pool Play,Premier 5.0+,Pool I,6,Single game,mexican food,We Move,mexican food,21,17,,,,,Paq Clifford,Owen  Bass,,Nate Wilson,Clifford Amadeo LeVeque,
Pool Play,Premier 5.0+,Pool I,6,Single game,GFD Italian Buffet,Tossup,Tossup,19,21,,,,,Tim Lacagnina,Joseph Caligiuri,,Brendan Reesor,Dylan Mark,
Pool Play,Premier 5.0+,Pool J,6,Single game,Glizzy Gladiators,TBD,Glizzy Gladiators,21,16,,,,,Jacob Summers,Polk Denmark,,Sean Brown,David Rowlands,
Pool Play,Premier 5.0+,Pool J,6,Single game,Highly Flammable ⚠️,JJ Dr. Jackal and Mr. Fried,Highly Flammable ⚠️,21,18,,,,,Drew Ryder,Frederik Theunis,,James Ledbetter,Grant Marshall,
Pool Play,Premier 5.0+,Pool K,6,Single game,Bergman/Wilkins,Risky Business,Bergman/Wilkins,24,22,,,,,Chris Wilkins,Neal Bergman,,Justin Kehoe,Kyle Fowler,
Pool Play,Premier 5.0+,Pool K,6,Single game,Donner & Blitzen,upstairs don’t want it,Donner & Blitzen,21,15,,,,,Liam Sherron,James Richmond,,Max Huang,Zach Bender,
Pool Play,Premier 5.0+,Pool L,6,Single game,GFD Shorter & Taller,PBR Sleepy in Seattle,GFD Shorter & Taller,21,13,,,,,Andrew Sullivan,Caleb Shorter,,Brian Perlson,Michael Capobianco,
Pool Play,Premier 5.0+,Pool L,6,Single game,GFD Cleveland Cowboys,W(ee)NYR Dawgs,W(ee)NYR Dawgs,16,21,,,,,Daniel Patten,Levi Rogers,,Isaac Staats,Stephen Sweeney,
Pool Play,Premier 5.0+,Pool M,6,Single game,Jersey Boyz,Glitch,Jersey Boyz,21,16,,,,,Corey Weiss,Matt Spolarich,,Luke Nickel,Cody Dryer,
Pool Play,Premier 5.0+,Pool M,6,Single game,GFD Undeterred,moist,moist,14,21,,,,,Ruben Zapata,Rob's Traveler,,Tyler Cisek,PJ Showalter,
Pool Play,Premier 5.0+,Pool N,6,Single game,Project Roundnet,❤️ For Dolores ✝️,❤️ For Dolores ✝️,16,21,,,,,Josh Esposo,Samuel Corey,,Connor Prelich,kevin um,
Pool Play,Premier 5.0+,Pool N,6,Single game,Hart/Garcea,GFD Pecan Pralines,GFD Pecan Pralines,18,21,,,,,Adrian Garcea,Jack Hart,,Jack W,Aleks Essen,
Pool Play,Premier 5.0+,Pool O,6,Single game,GFD Breakfast Balls,Limitless Faith,Limitless Faith,18,21,,,,,Rendall Weaver,Henry Pilliod,,Andrew Raber,Ethan Domster,
Pool Play,Premier 5.0+,Pool O,6,Single game,CRO 7s Coming,CRO Jungle Juice,CRO 7s Coming,21,17,,,,,Nicholas Puopolo,Eric Reinke,,Kyle Jeung,Nathan Goh,
Pool Play,Premier 5.0+,Pool P,6,Single game,Sparky Sparky Boom Men,American Spikers League,Sparky Sparky Boom Men,21,17,,,,,Sunny Gu,Connor Nelson,,Kaleb Wagner,Alex Hart (ASL),
Pool Play,Premier 5.0+,Pool P,6,Single game,Kenough,Muscle Daddies  💪🏽,Muscle Daddies  💪🏽,15,21,,,,,Tommy Drake,Dennis Wei,,Colin TOLENTINO,Jared Ang,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Judgment Day,moist,Judgment Day,21,17,21,19,,,fredric hinkle,Gabriel Finocchi,,Tyler Cisek,PJ Showalter,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Rogue,GFD Breakfast Balls,Rogue,21,15,21,12,,,Thomas Hamilton,Ryan Marino,,Rendall Weaver,Henry Pilliod,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,GFD Grass Fed,TBD,GFD Grass Fed,21,16,21,17,,,Matthew Cole,Grant Klapwijk,,Sean Brown,David Rowlands,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Insystem,PBR Dap & Snap,Insystem,21,14,21,18,,,Etienne Cote,Blake Bosak,Blake Bosak,Jacob Arzaga,A.j. Martin,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,TRP Spotless,CRO 7s Coming,TRP Spotless,21,14,21,13,,,Joe Bondi,Ryan Gross,,Nicholas Puopolo,Eric Reinke,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Bad Combo,Jersey Boyz,Bad Combo,21,18,21,12,,,Rahul Murthy,Will Picone,,Corey Weiss,Matt Spolarich,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Bot House,Bergman/Wilkins,Bot House,18,21,21,18,21,15,Owen Lippman,West Peterson,,Chris Wilkins,Neal Bergman,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,GFD Critical Hit,❤️ For Dolores ✝️,GFD Critical Hit,21,13,22,24,21,18,Justin Barr,Vincent Mathieu,,Connor Prelich,kevin um,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,TRP Mermaid Sparkle,CRO Fall Damage,TRP Mermaid Sparkle,21,15,21,17,,,Christian Bennett,Noah Luskus,,Tyler Babin,Chris Brown,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Assistive Touch,Autonomous,Assistive Touch,20,22,21,15,21,15,Buddy Hammon,Clark Marshall,,Tyler Fernandez,Chase Meyer,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Profit Boost,Sparky Sparky Boom Men,Profit Boost,21,10,16,21,21,15,Kieran Rose,Justin Shaytar,,Sunny Gu,Connor Nelson,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Tube Steaks,GFD Shorter & Taller,Tube Steaks,19,21,21,16,26,24,Skyler Sebring,Emerson Dean,,Andrew Sullivan,Caleb Shorter,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Hilltop,GFD Evasive Maneuvers,GFD Evasive Maneuvers,14,21,26,24,17,21,Max Model,Cole Model,,Michael Barkman,Jenson Miller,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,MIDDS,No Pressure,MIDDS,21,13,21,9,,,Dawson Morgan,Caleb Cummings,,Josh Hutko,Alex Newton,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Coastal Beans,mexican food,Coastal Beans,21,17,21,12,,,Brendan Ferreira,Coleman Epperson's,,Paq Clifford,Owen  Bass,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 32,Best of 3,Boat Carriers,Glizzy Gladiators,Glizzy Gladiators,18,21,18,21,,,Brayden Latham,Matthew Burrows,,Jacob Summers,Polk Denmark,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,Judgment Day,Glizzy Gladiators,Judgment Day,21,16,21,15,,,fredric hinkle,Gabriel Finocchi,,Jacob Summers,Polk Denmark,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,Rogue,Coastal Beans,Rogue,21,14,21,15,,,Thomas Hamilton,Ryan Marino,,Brendan Ferreira,Coleman Epperson's,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,GFD Grass Fed,MIDDS,GFD Grass Fed,21,9,21,16,,,Matthew Cole,Grant Klapwijk,,Dawson Morgan,Caleb Cummings,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,Insystem,GFD Evasive Maneuvers,Insystem,21,17,21,18,,,Etienne Cote,Blake Bosak,Blake Bosak,Michael Barkman,Jenson Miller,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,TRP Spotless,Tube Steaks,TRP Spotless,21,16,21,18,,,Joe Bondi,Ryan Gross,,Skyler Sebring,Emerson Dean,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,Bad Combo,Profit Boost,Bad Combo,21,16,21,11,,,Rahul Murthy,Will Picone,,Kieran Rose,Justin Shaytar,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,Bot House,Assistive Touch,Assistive Touch,16,21,21,23,,,Owen Lippman,West Peterson,,Buddy Hammon,Clark Marshall,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Round of 16,Best of 3,GFD Critical Hit,TRP Mermaid Sparkle,GFD Critical Hit,21,17,18,21,21,16,Justin Barr,Vincent Mathieu,,Christian Bennett,Noah Luskus,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Round of 16,Best of 3,mexican food,GFD Breakfast Balls,GFD Breakfast Balls,-2,0,-2,0,,,Paq Clifford,Owen  Bass,,Rendall Weaver,Henry Pilliod,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Round of 16,Best of 3,No Pressure,TBD,No Pressure,21,18,17,21,21,14,Josh Hutko,Alex Newton,,Sean Brown,David Rowlands,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Round of 16,Best of 3,Hilltop,PBR Dap & Snap,PBR Dap & Snap,-2,0,-2,0,,,Max Model,Cole Model,,Jacob Arzaga,A.j. Martin,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Round of 16,Best of 3,Sparky Sparky Boom Men,Jersey Boyz,Sparky Sparky Boom Men,1,0,1,-1,,,Sunny Gu,Connor Nelson,,Corey Weiss,Matt Spolarich,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Round of 16,Best of 3,Autonomous,Bergman/Wilkins,Autonomous,1,0,1,0,,,Tyler Fernandez,Chase Meyer,,Chris Wilkins,Neal Bergman,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Round of 16,Best of 3,CRO Fall Damage,❤️ For Dolores ✝️,CRO Fall Damage,0,-2,0,-2,,,Tyler Babin,Chris Brown,,Connor Prelich,kevin um,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Quarter-final,Best of 3,Judgment Day,GFD Critical Hit,Judgment Day,21,15,21,16,,,fredric hinkle,Gabriel Finocchi,,Justin Barr,Vincent Mathieu,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Quarter-final,Best of 3,Rogue,Assistive Touch,Rogue,25,23,16,21,21,17,Thomas Hamilton,Ryan Marino,,Buddy Hammon,Clark Marshall,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Quarter-final,Best of 3,GFD Grass Fed,Bad Combo,Bad Combo,19,21,20,22,,,Matthew Cole,Grant Klapwijk,,Rahul Murthy,Will Picone,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Quarter-final,Best of 3,Insystem,TRP Spotless,Insystem,21,19,17,21,21,11,Etienne Cote,Blake Bosak,Blake Bosak,Joe Bondi,Ryan Gross,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Quarter-final,Best of 3,TRP Mermaid Sparkle,Glizzy Gladiators,Glizzy Gladiators,-1,0,-1,0,,,Christian Bennett,Noah Luskus,,Jacob Summers,Polk Denmark,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Quarter-final,Best of 3,Bot House,Coastal Beans,Bot House,0,-2,0,-2,,,Owen Lippman,West Peterson,,Brendan Ferreira,Coleman Epperson's,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Quarter-final,Best of 3,Profit Boost,MIDDS,MIDDS,12,21,0,1,,,Kieran Rose,Justin Shaytar,,Dawson Morgan,Caleb Cummings,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P9: Quarter-final,Best of 3,Tube Steaks,GFD Evasive Maneuvers,Tube Steaks,24,22,0,-2,,,Skyler Sebring,Emerson Dean,,Michael Barkman,Jenson Miller,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,P17: Quarter-final,Best of 3,GFD Breakfast Balls,Autonomous,Autonomous,0,1,0,1,,,Rendall Weaver,Henry Pilliod,,Tyler Fernandez,Chase Meyer,
Bracket Play,Premier 5.0+,Bracket A - 12:50 START,Semi-final,Best of 3,Judgment Day,Insystem,Insystem,15,21,21,16,23,25,fredric hinkle,Gabriel Finocchi,,Etienne Cote,Blake Bosak,Blake Bosak
